Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score
14127.0,16,73,1190.3700000000001,4,4,4,444
14128.0,179,20,271.86,1,2,2,122
14129.0,35,57,1467.48,4,3,4,434
14130.0,11,157,1398.81,5,5,4,554
14131.0,284,52,187.87,1,3,1,131
14133.0,369,8,305.5,1,1,2,112
14134.0,18,180,11123.35,4,5,5,455
14135.0,3,123,4914.74,5,4,5,545
14136.0,36,108,1553.96,3,4,4,344
14137.0,317,14,294.1,1,1,2,112
14139.0,126,43,670.98,2,3,3,233
14142.0,9,48,655.94,5,3,3,533
14144.0,122,1,30.599999999999998,2,1,1,211
14145.0,95,14,3857.85,2,1,5,215
14146.0,19,246,5259.3,4,5,5,455
14147.0,24,27,1550.9,4,2,4,424
14148.0,50,14,309.09000000000003,3,1,2,312
14151.0,309,45,666.7,1,3,3,133
14152.0,23,85,1364.35,4,4,4,444
14153.0,119,17,233.4,2,2,2,222
14154.0,17,242,4917.98,4,5,5,455
14156.0,7,2710,183180.55,5,5,5,555
14157.0,25,41,569.9,4,3,3,433
14159.0,15,673,2893.58,5,5,5,555
14160.0,246,107,8421.47,1,4,5,145
14161.0,5,202,2208.36,5,5,5,555
14163.0,98,6,148.71,2,1,1,211
14166.0,141,53,256.85,2,3,2,232
14167.0,100,69,721.65,2,4,3,243
14168.0,56,17,305.9,3,2,2,322
14169.0,66,67,624.4300000000001,3,4,3,343
14170.0,11,165,597.33,5,5,3,553
14171.0,366,6,135.0,1,1,1,111
14172.0,241,55,389.97,1,3,2,132
14173.0,277,5,116.11,1,1,1,111
14175.0,16,205,4242.38,4,5,5,455
14176.0,3,15,339.11,5,2,2,522
14177.0,17,168,1669.93,4,5,4,454
14180.0,8,64,1469.98,5,4,4,544
14181.0,46,54,310.55,3,3,2,332
14182.0,79,52,660.07,2,3,3,233
14183.0,47,35,286.29,3,3,2,332
14186.0,63,104,1550.63,3,4,4,344
14187.0,109,8,123.5,2,1,1,211
14189.0,4,51,1160.31,5,3,4,534
14190.0,302,1,79.9,1,1,1,111
14191.0,30,8,53.4,4,1,1,411
14192.0,24,14,293.74,4,1,2,412
14193.0,32,22,356.8,4,2,2,422
14194.0,28,382,7226.12,4,5,5,455
14195.0,71,14,1418.54,2,1,4,214
14197.0,46,20,390.05,3,2,2,322
14198.0,36,53,864.08,3,3,3,333
14199.0,36,18,731.0999999999999,3,2,3,323
14200.0,253,21,379.2,1,2,2,122
14201.0,45,18,446.1,3,2,2,322
14202.0,17,29,847.76,4,2,3,423
14203.0,33,16,339.34,4,2,2,422
14204.0,58,188,901.9300000000001,3,5,3,353
14205.0,1,115,1689.6,5,4,4,544
14206.0,16,52,836.9499999999999,4,3,3,433
14207.0,323,2,157.8,1,1,1,111
14208.0,187,25,415.31,1,2,2,122
14209.0,21,149,2870.2400000000002,4,5,5,455
14210.0,7,233,3913.4300000000003,5,5,5,555
14211.0,47,135,2093.39,3,5,5,355
14212.0,81,12,1119.6599999999999,2,1,4,214
14213.0,7,10,-1.4210854715202004e-14,5,1,1,511
14215.0,4,84,1626.61,5,4,4,544
14216.0,45,20,303.09,3,2,2,322
14217.0,1,85,1281.51,5,4,4,544
14219.0,45,36,543.89,3,3,3,333
14220.0,203,17,882.5999999999999,1,2,3,123
14221.0,85,155,3078.7400000000002,2,5,5,255
14224.0,26,120,847.78,4,4,3,443
14225.0,70,91,2015.12,3,4,4,344
14226.0,71,32,766.14,2,3,3,233
14227.0,50,205,3011.6,3,5,5,355
14228.0,73,38,745.5,2,3,3,233
14229.0,39,35,1018.39,3,3,4,334
14230.0,71,33,979.8000000000001,2,3,4,234
14231.0,86,19,309.91,2,2,2,222
14233.0,10,41,1319.45,5,3,4,534
14235.0,134,69,1573.1299999999999,2,4,4,244
14236.0,8,37,1241.88,5,3,4,534
14237.0,9,27,466.04,5,2,2,522
14238.0,298,5,287.38,1,1,2,112
14239.0,67,99,1880.22,3,4,4,344
14240.0,59,19,357.15,3,2,2,322
14241.0,332,2,120.0,1,1,1,111
14243.0,1,234,4829.4800000000005,5,5,5,555
14244.0,295,20,354.82,1,2,2,122
14247.0,40,98,632.9399999999999,3,4,3,343
14248.0,95,39,730.37,2,3,3,233
14249.0,46,291,5625.461,3,5,5,355
14252.0,17,10,350.99,4,1,2,412
14253.0,129,12,363.40000000000003,2,1,2,212
14254.0,68,23,601.03,3,2,3,323
14255.0,182,4,-1441.6,1,1,1,111
14256.0,127,85,1462.28,2,4,4,244
14257.0,16,134,2854.73,4,5,5,455
14258.0,24,200,18377.27,4,5,5,455
14260.0,107,51,824.28,2,3,3,233
14263.0,59,16,322.93,3,2,2,322
14264.0,8,65,1141.89,5,4,4,544
14265.0,100,48,843.17,2,3,3,233
14266.0,64,1,40.56,3,1,1,311
14267.0,337,2,-19.9,1,1,1,111
14268.0,106,19,354.85,2,2,2,222
14269.0,71,20,261.68,2,2,2,222
14271.0,45,29,106.81,3,2,1,321
14272.0,198,31,482.85,1,2,3,123
14274.0,322,15,256.6,1,2,2,122
14275.0,31,23,1189.3799999999999,4,2,4,424
14276.0,36,69,909.93,3,4,3,343
14277.0,47,240,367.4699999999999,3,5,2,352
14278.0,45,13,205.83,3,1,1,311
14279.0,156,3,191.86,2,1,1,211
14281.0,44,7,245.15,3,1,2,312
14282.0,3,99,4115.32,5,4,5,545
14283.0,99,41,628.4399999999999,2,3,3,233
14284.0,289,35,704.4,1,3,3,133
14285.0,149,35,1248.63,2,3,4,234
14286.0,35,225,3800.89,4,5,5,455
14290.0,49,69,1901.48,3,4,4,344
14291.0,16,259,3971.1,4,5,5,455
14292.0,38,99,4068.57,3,4,5,345
14293.0,4,74,2127.77,5,4,5,545
14294.0,43,23,375.34,3,2,2,322
14295.0,74,69,2161.36,2,4,5,245
14296.0,49,28,448.45,3,2,2,322
14298.0,11,1228,39626.87,5,5,5,555
14299.0,1,209,9972.42,5,5,5,555
14301.0,45,44,1324.19,3,3,4,334
14302.0,66,28,742.9000000000001,3,2,3,323
14303.0,43,22,277.94,3,2,2,322
14304.0,15,72,1326.71,5,4,4,544
14306.0,14,13,1058.0800000000002,5,1,4,514
14307.0,9,131,2067.36,5,5,5,555
14308.0,185,5,-849.45,1,1,1,111
14309.0,49,72,1428.28,3,4,4,344
14310.0,68,22,492.1,3,2,3,323
14311.0,203,11,206.19,1,1,1,111
14312.0,14,93,1478.7,5,4,4,544
14313.0,260,1,-302.31,1,1,1,111
14314.0,49,3,101.9,3,1,1,311
14315.0,169,33,711.74,2,3,3,233
14316.0,58,32,1355.34,3,3,4,334
14318.0,96,9,158.02,2,1,1,211
14319.0,60,27,476.95000000000005,3,2,3,323
14320.0,182,51,861.01,1,3,3,133
14321.0,64,58,667.83,3,3,3,333
14322.0,63,17,384.3,3,2,2,322
14324.0,45,41,701.61,3,3,3,333
14325.0,205,18,245.48000000000002,1,2,2,122
14326.0,99,49,757.13,2,3,3,233
14327.0,18,94,1583.28,4,4,4,444
14328.0,66,3,-445.06,3,1,1,311
14329.0,11,303,4806.78,5,5,5,555
14330.0,259,13,200.63,1,1,1,111
14332.0,17,37,1077.2,4,3,4,434
14334.0,61,97,1753.52,3,4,4,344
14337.0,367,36,-658.63,1,3,1,131
14338.0,172,19,339.88,2,2,2,222
14339.0,64,9,310.75,3,1,2,312
14341.0,56,138,2277.09,3,5,5,355
14342.0,68,13,235.03,3,1,2,312
14343.0,57,238,1088.91,3,5,4,354
14344.0,3,172,2443.77,5,5,5,555
14346.0,61,86,1294.17,3,4,4,344
14347.0,372,6,82.6,1,1,1,111
14350.0,16,41,689.1,4,3,3,433
14353.0,46,19,285.9,3,2,2,322
14355.0,1,60,840.0500000000001,5,3,3,533
14358.0,25,26,384.29999999999995,4,2,2,422
14361.0,214,14,214.70999999999998,1,1,1,111
14363.0,38,8,227.47000000000003,3,1,1,311
14365.0,30,51,634.68,4,3,3,433
14366.0,161,1,136.0,2,1,1,211
14369.0,278,26,469.13,1,2,2,122
14370.0,86,49,1092.13,2,3,4,234
14372.0,79,39,830.1800000000001,2,3,3,233
14374.0,177,7,108.0,2,1,1,211
14375.0,86,141,875.31,2,5,3,253
14376.0,319,18,215.46,1,2,1,121
14378.0,257,9,131.25,1,1,1,111
14379.0,29,83,920.81,4,4,3,443
14380.0,239,2,-99.72999999999999,1,1,1,111
14381.0,87,58,428.65999999999997,2,3,2,232
14382.0,26,172,614.78,4,5,3,453
14384.0,136,3,58.5,2,1,1,211
14388.0,2,237,3417.26,5,5,5,555
14389.0,60,56,821.35,3,3,3,333
14390.0,8,208,1730.8600000000001,5,5,4,554
14391.0,212,14,135.6,1,1,1,111
14392.0,68,14,266.4,3,1,2,312
14394.0,200,6,93.8,1,1,1,111
14395.0,8,469,4688.9,5,5,5,555
14396.0,7,218,1633.94,5,5,4,554
14398.0,37,53,707.79,3,3,3,333
14399.0,30,196,2098.16,4,5,5,455
14400.0,36,51,1143.3,3,3,4,334
14401.0,60,87,2663.42,3,4,5,345
14402.0,288,8,285.6,1,1,2,112
14403.0,219,7,396.45,1,1,2,112
14404.0,5,109,1365.39,5,4,4,544
14405.0,22,2,195.0,4,1,1,411
14408.0,107,22,1503.2400000000002,2,2,4,224
14409.0,4,53,1545.44,5,3,4,534
14410.0,12,200,1546.07,5,5,4,554
14412.0,60,41,656.16,3,3,3,333
14413.0,46,76,647.67,3,4,3,343
14414.0,10,21,902.35,5,2,3,523
14415.0,15,689,6103.57,5,5,5,555
14417.0,23,137,604.2,4,5,3,453
14419.0,18,23,202.85,4,2,1,421
14420.0,32,67,1241.85,4,4,4,444
14421.0,148,70,1643.51,2,4,4,244
14422.0,10,333,5937.28,5,5,5,555
14423.0,60,13,649.76,3,1,3,313
14425.0,63,41,635.89,3,3,3,333
14426.0,29,387,7185.07,4,5,5,455
14427.0,130,27,900.1800000000001,2,2,3,223
14429.0,39,22,516.28,3,2,3,323
14430.0,147,40,956.4000000000001,2,3,4,234
14431.0,15,64,2143.84,5,4,5,545
14433.0,101,77,289.6,2,4,2,242
14435.0,137,3,90.42,2,1,1,211
14436.0,189,2,182.64000000000001,1,1,1,111
14437.0,1,44,873.34,5,3,3,533
14439.0,79,97,6781.8,2,4,5,245
14440.0,1,88,4169.15,5,4,5,545
14441.0,1,106,2816.45,5,4,5,545
14442.0,50,122,3727.4,3,4,5,345
14443.0,4,63,950.7,5,4,4,544
14444.0,92,13,132.04,2,1,1,211
14445.0,91,32,221.65,2,3,1,231
14446.0,22,46,201.73,4,3,1,431
14447.0,36,36,548.5,3,3,3,333
14449.0,8,288,1575.7,5,5,4,554
14450.0,15,36,645.19,5,3,3,533
14451.0,25,420,2603.0,4,5,5,455
14452.0,31,70,401.15,4,4,2,442
14454.0,12,111,970.7,5,4,4,544
14455.0,68,82,594.86,3,4,3,343
14458.0,16,49,237.42,4,3,2,432
14459.0,169,77,3501.221,2,4,5,245
14460.0,32,31,536.26,4,2,3,423
14461.0,18,469,4594.54,4,5,5,455
14462.0,68,49,265.99,3,3,2,332
14463.0,135,2,256.95,2,1,2,212
14464.0,204,4,111.0,1,1,1,111
14465.0,64,70,2887.4100000000003,3,4,5,345
14466.0,8,144,2374.5,5,5,5,555
14467.0,25,218,1622.23,4,5,4,454
14468.0,369,12,204.24,1,1,1,111
14469.0,52,147,2112.21,3,5,5,355
14470.0,66,17,250.85,3,2,2,322
14471.0,227,41,400.95,1,3,2,132
14472.0,325,52,291.38,1,3,2,132
14474.0,215,103,730.42,1,4,3,143
14475.0,44,6,225.3,3,1,1,311
14477.0,72,6,652.8,2,1,3,213
14478.0,18,68,1276.66,4,4,4,444
14479.0,1,131,982.86,5,5,4,554
14480.0,38,53,1016.22,3,3,4,334
14481.0,43,123,1298.81,3,4,4,344
14482.0,15,111,2124.1,5,4,5,545
14483.0,372,4,120.0,1,1,1,111
14484.0,37,39,749.0600000000001,3,3,3,333
14486.0,147,6,175.5,2,1,1,211
14487.0,4,47,244.53,5,3,2,532
14489.0,73,70,1111.55,2,4,4,244
14490.0,42,80,1273.47,3,4,4,344
14491.0,8,4,127.2,5,1,1,511
14492.0,66,104,1574.3600000000001,3,4,4,344
14493.0,26,247,2673.21,4,5,5,455
14494.0,37,10,261.9,3,1,2,312
14495.0,283,2,42.5,1,1,1,111
14496.0,9,95,2107.07,5,4,5,545
14497.0,309,11,221.69,1,1,1,111
14498.0,37,178,1953.95,3,5,4,354
14499.0,10,128,1305.3,5,4,4,544
14505.0,40,823,5900.1,3,5,5,355
14506.0,5,156,1278.5,5,5,4,554
14507.0,10,179,1804.31,5,5,4,554
14508.0,12,132,579.67,5,5,3,553
14509.0,170,25,110.95,2,2,1,221
14510.0,11,79,991.98,5,4,4,544
14512.0,19,57,948.19,4,3,4,434
14513.0,72,7,332.42,2,1,2,212
14514.0,72,268,3539.38,2,5,5,255
14515.0,23,79,1616.81,4,4,4,444
14516.0,152,37,163.92,2,3,1,231
14519.0,319,39,206.09,1,3,1,131
14521.0,113,20,167.65,2,2,1,221
14522.0,231,29,784.08,1,2,3,123
14524.0,45,125,1066.03,3,4,4,344
14525.0,64,252,3908.44,3,5,5,355
14526.0,25,42,262.4,4,3,2,432
14527.0,1,1826,18063.16,5,5,5,555
14530.0,32,273,3151.2400000000002,4,5,5,455
14531.0,115,29,376.34,2,2,2,222
14532.0,47,255,2913.58,3,5,5,355
14533.0,43,29,1372.5,3,2,4,324
14534.0,33,218,1711.07,4,5,4,454
14535.0,31,519,3031.54,4,5,5,455
14537.0,242,14,279.89,1,1,2,112
14538.0,166,33,982.59,2,3,4,234
14540.0,15,198,2789.18,5,5,5,555
14541.0,52,70,1038.03,3,4,4,344
14543.0,16,168,9277.84,4,5,5,455
14544.0,106,78,957.98,2,4,4,244
14545.0,310,23,349.25,1,2,2,122
14546.0,12,417,2514.01,5,5,5,555
14548.0,120,109,1974.69,2,4,4,244
14549.0,56,88,627.3100000000001,3,4,3,343
14550.0,24,50,587.69,4,3,3,433
14551.0,45,72,672.36,3,4,3,343
14552.0,16,99,346.21,4,4,2,442
14553.0,47,188,956.77,3,5,4,354
14555.0,17,100,1982.3400000000001,4,4,4,444
14556.0,232,203,835.34,1,5,3,153
14558.0,289,17,614.1,1,2,3,123
14559.0,26,2,75.6,4,1,1,411
14560.0,15,126,3876.2599999999998,5,4,5,545
14562.0,26,188,1654.63,4,5,4,454
14563.0,145,115,679.44,2,4,3,243
14564.0,63,113,2519.32,3,4,5,345
14565.0,109,33,760.1,2,3,3,233
14566.0,53,12,2660.0,3,1,5,315
14568.0,60,48,909.5,3,3,3,333
14569.0,88,23,371.59,2,2,2,222
14570.0,79,39,395.69,2,3,2,232
14571.0,61,31,161.65,3,2,1,321
14572.0,53,257,2769.59,3,5,5,355
14573.0,8,163,968.0,5,5,4,554
14574.0,368,11,143.70000000000002,1,1,1,111
14575.0,124,74,460.71,2,4,2,242
14576.0,8,1,35.400000000000006,5,1,1,511
14577.0,30,62,514.54,4,4,3,443
14579.0,68,25,105.56,3,2,1,321
14580.0,154,1,14.850000000000001,2,1,1,211
14581.0,180,48,295.2,1,3,2,132
14583.0,19,176,728.48,4,5,3,453
14584.0,57,121,705.65,3,4,3,343
14585.0,18,82,986.22,4,4,4,444
14588.0,214,16,135.39,1,2,1,121
14589.0,7,3,39.75,5,1,1,511
14590.0,60,218,2884.29,3,5,5,355
14593.0,33,477,2997.18,4,5,5,455
14594.0,9,31,255.0,5,2,2,522
14595.0,89,34,423.85,2,3,2,232
14596.0,262,57,229.47,1,3,1,131
14597.0,15,48,1318.3899999999999,5,3,4,534
14598.0,205,80,1.7763568394002505e-15,1,4,1,141
14599.0,26,82,474.54,4,4,3,443
14600.0,29,29,471.84000000000003,4,2,3,423
14602.0,292,31,205.35999999999999,1,2,1,121
14604.0,269,23,143.85999999999999,1,2,1,121
14605.0,10,111,937.16,5,4,3,543
14606.0,2,3927,18380.53,5,5,5,555
14607.0,103,126,7404.46,2,4,5,245
14608.0,15,24,1488.29,5,2,4,524
14609.0,24,10,764.64,4,1,3,413
14610.0,31,10,24.35,4,1,1,411
14611.0,75,39,599.38,2,3,3,233
14612.0,51,14,877.7,3,1,3,313
14613.0,316,1,76.32000000000001,1,1,1,111
14614.0,22,19,295.13,4,2,2,422
14615.0,30,51,934.26,4,3,3,433
14616.0,21,2,121.7,4,1,1,411
14617.0,38,9,190.47000000000003,3,1,1,311
14618.0,2,37,757.08,5,3,3,533
14619.0,177,40,896.8000000000001,2,3,3,233
14621.0,142,84,1112.51,2,4,4,244
14623.0,16,160,1161.48,4,5,4,454
14624.0,51,38,588.22,3,3,3,333
14625.0,8,220,3543.05,5,5,5,555
14626.0,31,111,2617.7,4,4,5,445
14627.0,15,34,428.25,5,3,2,532
14628.0,78,62,1326.04,2,4,4,244
14630.0,120,21,338.65,2,2,2,222
14631.0,22,51,1016.19,4,3,4,434
14634.0,73,118,1971.82,2,4,4,244
14635.0,89,15,215.22,2,2,1,221
14637.0,313,7,106.67999999999999,1,1,1,111
14639.0,44,120,1994.47,3,4,4,344
14640.0,45,110,1421.88,3,4,4,344
14643.0,253,31,986.08,1,2,4,124
14644.0,50,43,1297.01,3,3,4,334
14645.0,261,24,243.15,1,2,2,122
14646.0,10,1805,243853.05,5,5,5,555
14647.0,159,21,276.75,2,2,2,222
14648.0,39,465,4458.21,3,5,5,355
14649.0,17,376,2336.87,4,5,5,455
14650.0,224,4,62.5,1,1,1,111
14651.0,30,186,1379.52,4,5,4,454
14653.0,149,149,1666.99,2,5,4,254
14654.0,374,27,246.86,1,2,2,122
14655.0,15,60,1899.08,5,3,4,534
14656.0,51,135,523.6,3,5,3,353
14657.0,65,89,612.65,3,4,3,343
14662.0,63,85,645.16,3,4,3,343
14663.0,66,68,490.6,3,4,3,343
14665.0,63,42,913.95,3,3,3,333
14667.0,1,799,12489.39,5,5,5,555
14668.0,81,12,111.63,2,1,1,211
14669.0,269,225,1973.94,1,5,4,154
14670.0,368,56,190.47,1,3,1,131
14671.0,185,55,1127.45,1,3,4,134
14672.0,151,45,347.59,2,3,2,232
14673.0,3,89,1674.41,5,4,4,544
14674.0,145,14,173.66,2,1,1,211
14675.0,24,138,462.15,4,5,2,452
14676.0,21,96,5742.25,4,4,5,445
14677.0,228,14,184.91,1,1,1,111
14678.0,207,25,386.44,1,2,2,122
14679.0,7,67,1272.95,5,4,4,544
14680.0,7,1138,27869.0,5,5,5,555
14681.0,23,13,376.20000000000005,4,1,2,412
14682.0,64,84,1462.81,3,4,4,344
14683.0,224,21,146.56,1,2,1,121
14684.0,26,98,232.27,4,4,2,442
14685.0,212,204,4324.31,1,5,5,155
14686.0,50,236,877.88,3,5,3,353
14687.0,36,25,773.6800000000001,3,2,3,323
14688.0,9,186,2082.7,5,5,5,555
14690.0,28,55,422.63,4,3,2,432
14692.0,16,95,1153.54,4,4,4,444
14693.0,61,68,966.96,3,4,4,344
14694.0,253,15,244.31,1,2,2,122
14695.0,155,95,1552.57,2,4,4,244
14696.0,1,43,687.7,5,3,3,533
14699.0,71,42,593.47,2,3,3,233
14700.0,51,55,880.96,3,3,3,333
14701.0,78,281,2012.72,2,5,4,254
14702.0,1,376,3445.08,5,5,5,555
14704.0,60,68,266.66,3,4,2,342
14706.0,254,28,390.69,1,2,2,122
14707.0,71,2,139.2,2,1,1,211
14708.0,4,25,1085.91,5,2,4,524
14709.0,15,162,3955.34,5,5,5,555
14710.0,15,303,1316.46,5,5,4,554
14712.0,54,7,411.0,3,1,2,312
14713.0,1,370,2708.21,5,5,5,555
14714.0,36,88,736.21,3,4,3,343
14715.0,78,67,973.0699999999999,2,4,4,244
14716.0,80,45,235.77,2,3,2,232
14717.0,369,12,72.8,1,1,1,111
14718.0,46,11,226.42,3,1,1,311
14721.0,15,27,115.77,5,2,1,521
14722.0,113,65,325.45,2,4,2,242
14723.0,7,203,934.76,5,5,3,553
14724.0,226,43,345.25,1,3,2,132
14725.0,30,55,546.76,4,3,3,433
14726.0,290,19,124.75,1,2,1,121
14727.0,182,63,22.55,1,4,1,141
14728.0,49,14,190.58,3,1,1,311
14729.0,9,137,593.89,5,5,3,553
14732.0,28,135,2761.1800000000003,4,5,5,455
14733.0,3,146,6599.06,5,5,5,555
14734.0,52,64,1045.47,3,4,4,344
14735.0,24,176,6102.02,4,5,5,455
14736.0,121,100,401.08,2,4,2,242
14737.0,36,28,2389.62,3,2,5,325
14738.0,163,27,473.7,2,2,3,223
14739.0,3,198,8370.47,5,5,5,555
14740.0,45,145,2645.65,3,5,5,355
14741.0,8,26,497.25,5,2,3,523
14742.0,71,34,579.85,2,3,3,233
14743.0,228,3,50.48,1,1,1,111
14744.0,2,96,2732.49,5,4,5,545
14745.0,137,77,1324.3,2,4,4,244
14746.0,42,9,593.5,3,1,3,313
14748.0,4,128,1360.46,5,4,4,544
14749.0,115,18,310.15,2,2,2,222
14750.0,372,32,112.03,1,3,1,131
14751.0,320,7,126.45,1,1,1,111
14753.0,96,18,306.36,2,2,2,222
14754.0,53,97,908.23,3,4,3,343
14755.0,17,247,4886.07,4,5,5,455
14756.0,10,84,1874.5,5,4,4,544
14758.0,32,65,1380.9099999999999,4,4,4,444
14761.0,80,13,192.02,2,1,1,211
14762.0,262,9,117.05000000000001,1,1,1,111
14763.0,368,1,-9.95,1,1,1,111
14766.0,1,212,4008.91,5,5,5,555
14767.0,110,18,382.81,2,2,2,222
14769.0,26,342,5055.07,4,5,5,455
14770.0,103,146,2748.4700000000003,2,5,5,255
14771.0,241,50,579.92,1,3,3,133
14773.0,224,11,125.7,1,1,1,111
14774.0,164,13,241.45,2,1,2,212
14775.0,8,20,406.56,5,2,2,522
14776.0,22,77,1143.44,4,4,4,444
14777.0,36,18,256.71,3,2,2,322
14781.0,56,1,-530.31,3,1,1,311
14783.0,291,18,305.35,1,2,2,122
14784.0,25,12,159.94,4,1,1,411
14786.0,186,7,90.96,1,1,1,111
14787.0,107,15,110.65,2,2,1,221
14788.0,232,28,476.88,1,2,3,123
14790.0,10,99,1781.56,5,4,4,544
14791.0,242,19,303.63,1,2,2,122
14793.0,171,25,396.91,2,2,2,222
14794.0,29,25,617.04,4,2,3,423
14796.0,2,417,2851.61,5,5,5,555
14797.0,143,16,300.31,2,2,2,222
14798.0,17,39,541.37,4,3,3,433
14799.0,373,10,180.45,1,1,1,111
14800.0,5,274,3179.25,5,5,5,555
14802.0,66,6,-1502.98,3,1,1,311
14805.0,40,85,549.99,3,4,3,343
14806.0,75,9,110.03999999999999,2,1,1,211
14807.0,26,40,519.29,4,3,3,433
14809.0,257,18,686.76,1,2,3,123
14810.0,5,70,449.14,5,4,2,542
14811.0,23,28,170.5,4,2,1,421
14812.0,234,37,185.8,1,3,1,131
14813.0,5,147,935.44,5,5,3,553
14814.0,217,32,160.46,1,3,1,131
14817.0,16,171,2778.87,4,5,5,455
14818.0,94,59,512.61,2,3,3,233
14819.0,130,44,198.09,2,3,1,231
14820.0,16,35,767.47,4,3,3,433
14821.0,2,70,1237.65,5,4,4,544
14822.0,121,9,157.70000000000002,2,1,1,211
14824.0,15,133,2824.8,5,5,5,555
14825.0,4,193,2659.37,5,5,5,555
14826.0,217,10,385.2,1,1,2,112
14827.0,301,1,0.0,1,1,1,111
14828.0,24,85,7663.7,4,4,5,445
14829.0,8,68,995.29,5,4,4,544
14831.0,210,90,1623.97,1,4,4,144
14832.0,266,3,-274.63,1,1,1,111
14833.0,134,7,94.8,2,1,1,211
14834.0,43,20,485.86,3,2,3,323
14835.0,163,3,293.09999999999997,2,1,2,212
14837.0,73,103,1804.6200000000001,2,4,4,244
14838.0,59,71,773.6700000000001,3,4,3,343
14839.0,54,74,915.28,3,4,3,343
14840.0,163,20,277.36,2,2,2,222
14841.0,10,162,3867.2400000000002,5,5,5,555
14843.0,72,9,211.79999999999998,2,1,1,211
14844.0,66,149,3498.62,3,5,5,355
14845.0,235,1,150.0,1,1,1,111
14846.0,59,13,406.79999999999995,3,1,2,312
14847.0,36,52,1011.2,3,3,4,334
14848.0,40,11,310.56,3,1,2,312
14849.0,9,376,7638.16,5,5,5,555
14850.0,3,183,1297.06,5,5,4,554
14851.0,266,14,318.06,1,1,2,112
14852.0,60,170,3286.94,3,5,5,355
14853.0,50,23,888.3199999999999,3,2,3,323
14854.0,26,91,1552.28,4,4,4,444
14855.0,110,187,5874.65,2,5,5,255
14857.0,78,157,2413.281,2,5,5,255
14858.0,141,11,180.75,2,1,1,211
14859.0,190,8,351.9,1,1,2,112
14861.0,16,89,1192.61,4,4,4,444
14864.0,367,2,-48.75,1,1,1,111
14865.0,8,5,77.52000000000001,5,1,1,511
14866.0,2,38,6460.32,5,3,5,535
14867.0,4,104,2200.13,5,4,5,545
14868.0,16,67,1230.42,4,4,4,444
14869.0,16,187,2054.85,4,5,4,454
14870.0,36,56,1467.3500000000001,3,3,4,334
14871.0,129,103,736.59,2,4,3,243
14872.0,116,44,802.6800000000001,2,3,3,233
14873.0,269,21,334.45,1,2,2,122
14874.0,171,6,116.18,2,1,1,211
14875.0,71,43,1392.83,2,3,4,234
14876.0,157,13,256.7,2,1,2,212
14877.0,54,66,437.0,3,4,2,342
14878.0,12,257,2326.68,5,5,5,555
14879.0,320,27,185.06,1,2,1,121
14882.0,26,59,2836.8500000000004,4,3,5,435
14884.0,305,8,120.6,1,1,1,111
14885.0,63,17,730.8,3,2,3,323
14890.0,254,50,691.6,1,3,3,133
14891.0,52,30,552.35,3,2,3,323
14892.0,326,13,202.35000000000002,1,1,1,111
14893.0,203,37,544.41,1,3,3,133
14894.0,79,26,756.46,2,2,3,223
14895.0,19,413,13468.56,4,5,5,455
14896.0,1,252,1504.7,5,5,4,554
14897.0,38,73,1734.3600000000001,3,4,4,344
14898.0,1,195,2128.54,5,5,5,555
14899.0,31,137,1384.88,4,5,4,454
14900.0,158,1,13.919999999999998,2,1,1,211
14901.0,2,73,862.06,5,4,3,543
14902.0,31,41,686.16,4,3,3,433
14904.0,44,75,615.2,3,4,3,343
14905.0,10,63,1339.79,5,4,4,544
14906.0,81,3,-66.98,2,1,1,211
14907.0,3,138,2615.84,5,5,5,555
14908.0,99,5,104.10000000000001,2,1,1,211
14909.0,64,82,1380.98,3,4,4,344
14911.0,1,5710,137675.91,5,5,5,555
14912.0,19,40,-92.94000000000011,4,3,1,431
14913.0,24,160,2845.7,4,5,5,455
14914.0,241,1,-5.85,1,1,1,111
14915.0,11,79,1493.8200000000002,5,4,4,544
14916.0,67,61,1623.3700000000001,3,3,4,334
14917.0,232,29,1123.75,1,2,4,124
14918.0,40,96,4345.66,3,4,5,345
14919.0,175,13,359.35,2,1,2,212
14920.0,201,40,629.4,1,3,3,133
14922.0,29,50,843.74,4,3,3,433
14924.0,246,21,620.96,1,2,3,123
14925.0,367,1,-7.95,1,1,1,111
14926.0,17,4,337.65,4,1,2,412
14927.0,32,20,308.2,4,2,2,422
14928.0,255,24,204.46,1,2,1,121
14929.0,57,23,612.8100000000001,3,2,3,323
14930.0,57,157,2763.78,3,5,5,355
14932.0,1,32,666.13,5,3,3,533
14933.0,79,5,885.0,2,1,3,213
14934.0,14,160,555.26,5,5,3,553
14935.0,255,16,1065.12,1,2,4,124
14936.0,26,164,4261.04,4,5,5,455
14938.0,138,76,2289.43,2,4,5,245
14939.0,266,1,-934.66,1,1,1,111
14940.0,53,32,531.49,3,3,3,333
14941.0,214,7,182.1,1,1,1,111
14942.0,37,20,706.56,3,2,3,323
14943.0,299,5,107.62,1,1,1,111
14944.0,25,138,3831.97,4,5,5,455
14945.0,49,11,179.4,3,1,1,311
14947.0,24,40,758.97,4,3,3,433
14949.0,95,30,498.55,2,2,3,223
14952.0,2,180,9331.46,5,5,5,555
14953.0,54,205,715.55,3,5,3,353
14954.0,339,41,167.27,1,3,1,131
