Customer ID,segment,retention_action
18106.0,2,OFFER_DISCOUNT
18108.0,1,OFFER_DISCOUNT
18111.0,1,OFFER_DISCOUNT
18115.0,1,OFFER_DISCOUNT
18123.0,1,OFFER_DISCOUNT
18124.0,2,OFFER_DISCOUNT
18128.0,1,OFFER_DISCOUNT
18131.0,1,OFFER_DISCOUNT
18132.0,2,OFFER_DISCOUNT
18134.0,1,OFFER_DISCOUNT
18137.0,1,OFFER_DISCOUNT
18140.0,2,OFFER_DISCOUNT
18148.0,1,OFFER_DISCOUNT
18152.0,1,OFFER_DISCOUNT
18153.0,1,OFFER_DISCOUNT
18157.0,1,OFFER_DISCOUNT
18162.0,1,OFFER_DISCOUNT
18163.0,1,OFFER_DISCOUNT
18166.0,1,OFFER_DISCOUNT
18171.0,2,OFFER_DISCOUNT
18173.0,1,OFFER_DISCOUNT
18174.0,1,OFFER_DISCOUNT
18175.0,1,OFFER_DISCOUNT
18177.0,1,OFFER_DISCOUNT
18179.0,1,OFFER_DISCOUNT
18182.0,2,OFFER_DISCOUNT
18186.0,1,OFFER_DISCOUNT
18187.0,1,OFFER_DISCOUNT
18189.0,1,OFFER_DISCOUNT
18190.0,1,OFFER_DISCOUNT
18191.0,2,OFFER_DISCOUNT
18196.0,2,OFFER_DISCOUNT
18197.0,1,OFFER_DISCOUNT
18199.0,1,OFFER_DISCOUNT
18201.0,1,OFFER_DISCOUNT
18206.0,1,OFFER_DISCOUNT
18207.0,2,OFFER_DISCOUNT
18208.0,1,OFFER_DISCOUNT
18212.0,1,OFFER_DISCOUNT
18214.0,1,OFFER_DISCOUNT
18217.0,1,OFFER_DISCOUNT
18218.0,1,OFFER_DISCOUNT
18227.0,2,OFFER_DISCOUNT
18234.0,1,OFFER_DISCOUNT
18238.0,1,OFFER_DISCOUNT
18246.0,1,OFFER_DISCOUNT
18252.0,1,OFFER_DISCOUNT
18253.0,1,OFFER_DISCOUNT
18254.0,1,OFFER_DISCOUNT
18255.0,2,OFFER_DISCOUNT
18258.0,2,OFFER_DISCOUNT
18264.0,2,OFFER_DISCOUNT
18267.0,1,OFFER_DISCOUNT
18268.0,1,OFFER_DISCOUNT
18271.0,1,OFFER_DISCOUNT
18273.0,1,OFFER_DISCOUNT
18275.0,1,OFFER_DISCOUNT
18279.0,1,OFFER_DISCOUNT
18281.0,1,OFFER_DISCOUNT
18285.0,1,OFFER_DISCOUNT
18286.0,2,OFFER_DISCOUNT
