Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,churn,frequency_decay,recency_cliff,segment,dbscan_cluster,gmm_segment,segment_probability
15037.0,12,48,402.51,5,3,2,532,0,3.692307692307693,0,2,0,0,0.8610479647542965
15038.0,5,154,604.37,5,5,3,553,0,25.666666666666668,0,2,0,5,0.9902567084982575
15039.0,4,1302,19956.55,5,5,5,555,0,260.4,0,3,-1,4,0.9999999974657152
15040.0,177,1,7.49,2,1,1,211,1,0.0056179775280898,1,1,0,2,0.9980969265597593
15041.0,80,40,113.67,2,3,1,231,0,0.4938271604938271,1,2,0,0,0.8569768327000946
15042.0,231,4,179.52,1,1,1,111,1,0.0172413793103448,1,1,0,2,0.9989574808029162
15043.0,99,49,2336.8,2,3,5,235,1,0.49,1,2,0,1,0.7139586859767406
15044.0,15,472,8212.15,5,5,5,555,0,29.5,0,0,0,1,0.954961102843501
15046.0,59,203,2519.37,3,5,5,355,0,3.3833333333333333,0,2,0,5,0.8640172670161606
15048.0,4,23,98.7,5,2,1,521,0,4.6,0,2,0,0,0.6152723705864988
15050.0,57,78,2411.7,3,4,5,345,0,1.3448275862068966,0,2,0,5,0.6382512933733915
15051.0,15,148,2528.55,5,5,5,555,0,9.25,0,2,0,5,0.987683065270286
15055.0,110,85,560.07,2,4,3,243,1,0.7657657657657657,1,2,0,0,0.9343476506013596
15056.0,156,7,133.45,2,1,1,211,1,0.0445859872611464,1,1,0,2,0.9987352133926852
15057.0,79,46,1695.06,2,3,4,234,0,0.575,1,2,0,0,0.9790908225854276
15058.0,12,82,1252.19,5,4,4,544,0,6.307692307692308,0,2,0,0,0.8435909283071327
15059.0,12,364,2101.8,5,5,5,555,0,28.0,0,0,0,5,0.8631893738071085
15061.0,3,588,82162.74,5,5,5,555,0,147.0,0,3,-1,4,1.0
15062.0,59,102,1597.76,3,4,4,344,0,1.7,0,2,0,0,0.9468934494181904
15064.0,46,81,1254.41,3,4,4,344,0,1.7234042553191489,0,2,0,0,0.9489462232338204
15065.0,46,11,168.73,3,1,1,311,0,0.2340425531914893,0,2,0,2,0.6532350984893518
15067.0,49,97,2120.37,3,4,5,345,0,1.94,0,2,0,0,0.6186631458336209
15068.0,54,117,623.49,3,4,3,343,0,2.1272727272727274,0,2,0,5,0.5109855249680928
15070.0,8,33,737.0500000000001,5,3,3,533,0,3.6666666666666665,0,2,0,0,0.7566479681982544
15071.0,22,28,473.49,4,2,3,423,0,1.2173913043478262,0,2,0,0,0.49056548879561374
15072.0,115,13,187.52,2,1,1,211,1,0.1120689655172413,1,2,0,2,0.9839952857407146
15073.0,36,105,1744.61,3,4,4,344,0,2.8378378378378377,0,2,0,0,0.6509566782498825
15074.0,65,31,817.46,3,2,3,323,0,0.4696969696969697,1,2,0,0,0.8891247440454227
15076.0,128,33,544.99,2,3,3,233,1,0.2558139534883721,1,2,0,2,0.9803469277211242
15077.0,92,34,2423.88,2,3,5,235,1,0.3655913978494624,1,2,0,1,0.930198531107714
15078.0,4,361,7953.17,5,5,5,555,0,72.2,0,0,0,1,0.9179021902726218
15079.0,1,106,2793.09,5,4,5,545,0,53.0,0,2,0,5,0.9897679679447959
15080.0,63,31,546.25,3,2,3,323,0,0.484375,1,2,0,2,0.5351053250031059
15081.0,3,76,1460.92,5,4,4,544,0,19.0,0,2,0,0,0.8169784556339161
15082.0,304,6,93.35,1,1,1,111,1,0.0196721311475409,1,1,0,2,0.9996411951603221
15084.0,15,31,965.2,5,2,4,524,0,1.9375,0,2,0,0,0.911951068094344
15085.0,365,9,347.54,1,1,2,112,1,0.0245901639344262,1,1,0,2,0.9998502898645956
15086.0,200,11,218.53,1,1,1,111,1,0.0547263681592039,1,1,0,2,0.999180786599583
15091.0,107,29,546.15,2,2,3,223,1,0.2685185185185185,1,2,0,2,0.9149797422362663
15092.0,84,20,315.35,2,2,2,222,0,0.2352941176470588,1,2,0,2,0.8693565415771763
15093.0,8,234,9247.74,5,5,5,555,0,26.0,0,0,0,1,0.8804015319396532
15094.0,99,5,83.0,2,1,1,211,1,0.05,1,2,0,2,0.9471501392327751
15095.0,56,77,1771.04,3,4,4,344,0,1.350877192982456,0,2,0,0,0.9289027433101475
15097.0,219,43,338.97,1,3,2,132,1,0.1954545454545454,1,1,0,2,0.9959991519418603
15100.0,2,20,1684.4,5,2,4,524,0,6.666666666666667,0,2,0,5,0.8133917523829024
15101.0,71,55,993.46,2,3,4,234,0,0.7638888888888888,1,2,0,0,0.9779653843674727
15102.0,166,27,554.67,2,2,3,223,1,0.1616766467065868,1,1,0,2,0.9981315182680113
15105.0,66,50,795.98,3,3,3,333,0,0.746268656716418,1,2,0,0,0.8846416155492269
15107.0,8,33,608.6,5,3,3,533,0,3.6666666666666665,0,2,0,0,0.5905843629419856
15109.0,215,20,498.15,1,2,3,123,1,0.0925925925925925,1,1,0,2,0.9985996842580784
15110.0,39,18,509.75,3,2,3,323,0,0.45,0,2,0,0,0.5429682377306564
15111.0,8,67,1163.39,5,4,4,544,0,7.444444444444445,0,2,0,0,0.9025921717431529
15112.0,247,7,209.4,1,1,1,111,1,0.0282258064516129,1,1,0,2,0.9992452254119906
15114.0,19,34,639.56,4,3,3,433,0,1.7,0,2,0,0,0.6674210962684816
15115.0,353,15,187.99,1,2,1,121,1,0.0423728813559322,1,1,0,2,0.9999184613848717
15117.0,84,52,934.19,2,3,3,233,0,0.611764705882353,1,2,0,0,0.9340452708059092
15122.0,58,149,2849.29,3,5,5,355,0,2.52542372881356,0,2,0,5,0.873455630821691
15123.0,57,77,2456.86,3,4,5,345,0,1.3275862068965518,0,2,0,5,0.7060253897192641
15124.0,112,16,266.63,2,2,2,222,1,0.1415929203539823,1,2,0,2,0.9786821354878443
15125.0,115,121,5007.28,2,4,5,245,1,1.043103448275862,1,2,0,1,0.9999982383030367
15126.0,172,25,449.49,2,2,2,222,1,0.1445086705202312,1,1,0,2,0.9989735765375021
15127.0,155,12,304.97,2,1,2,212,1,0.0769230769230769,1,1,0,2,0.9987467831531958
15128.0,66,21,312.68,3,2,2,322,0,0.3134328358208955,1,2,0,2,0.7446194948564385
15129.0,21,123,3412.78,4,4,5,445,0,5.590909090909091,0,2,0,5,0.9924449536685294
15131.0,30,7,80.28,4,1,1,411,0,0.2258064516129032,0,2,0,2,0.5609350512628883
15133.0,18,20,824.48,4,2,3,423,0,1.0526315789473684,0,2,0,0,0.8988013311890108
15134.0,17,12,208.3,4,1,1,411,0,0.6666666666666666,0,2,0,2,0.6191053815721336
15135.0,192,11,166.63,1,1,1,111,1,0.0569948186528497,1,1,0,2,0.9991322729412555
15137.0,156,40,747.55,2,3,3,233,1,0.2547770700636942,1,1,0,2,0.9885798275352792
15138.0,21,33,486.59,4,3,3,433,0,1.5,0,2,0,0,0.5505441905099044
15140.0,78,32,889.44,2,3,3,233,0,0.4050632911392405,1,2,0,0,0.9310064884690163
15141.0,93,83,1378.31,2,4,4,244,1,0.8829787234042553,1,2,0,0,0.993337558791258
15142.0,46,117,2110.23,3,4,5,345,0,2.48936170212766,0,2,0,5,0.5255116769213228
15143.0,68,17,304.18,3,2,2,322,0,0.2463768115942029,1,2,0,2,0.7753599193861266
15144.0,15,135,5476.47,5,5,5,555,0,8.4375,0,2,0,5,0.8780355672886059
15149.0,212,46,1033.81,1,3,4,134,1,0.215962441314554,1,1,0,2,0.8116840531770445
15150.0,92,232,3686.61,2,5,5,255,1,2.4946236559139785,1,2,0,1,0.9960288777586462
15151.0,59,57,2085.61,3,3,5,335,0,0.95,0,2,0,0,0.65610969633017
15152.0,331,30,513.73,1,2,3,123,1,0.0903614457831325,1,1,0,2,0.9997731600644163
15154.0,114,103,1091.99,2,4,4,244,1,0.8956521739130435,1,2,0,0,0.9277561544450817
15155.0,19,24,383.97,4,2,2,422,0,1.2,0,2,0,2,0.5615805114337228
15157.0,205,27,718.04,1,2,3,123,1,0.1310679611650485,1,1,0,2,0.9923408957074676
15158.0,36,6,36.25999999999999,3,1,1,311,0,0.1621621621621621,0,2,0,2,0.5376675611903694
15159.0,31,100,3475.7200000000003,4,4,5,445,0,3.125,0,2,0,5,0.987796740817183
15160.0,10,19,431.11,5,2,2,522,0,1.7272727272727273,0,2,0,2,0.5804278570181568
15161.0,24,33,119.92,4,3,1,431,0,1.32,0,2,0,0,0.8350346656579029
15162.0,364,16,241.5,1,2,2,122,1,0.0438356164383561,1,1,0,2,0.9999406127949296
15164.0,16,260,1208.97,4,5,4,454,0,15.294117647058824,0,0,0,5,0.9814925839452002
15165.0,9,27,487.75,5,2,3,523,0,2.7,0,2,0,2,0.5296036769348224
15166.0,103,12,167.16,2,1,1,211,1,0.1153846153846153,1,2,0,2,0.9616126976878884
15167.0,43,272,1496.67,3,5,4,354,0,6.181818181818182,0,0,0,5,0.9289054297878767
15169.0,18,59,569.22,4,3,3,433,0,3.1052631578947367,0,2,0,0,0.9116542559341408
15170.0,42,4,81.15,3,1,1,311,0,0.0930232558139534,0,2,0,2,0.6027117219239722
15173.0,16,88,1399.26,4,4,4,444,0,5.176470588235294,0,2,0,0,0.7803501235644934
15174.0,46,23,345.71,3,2,2,322,0,0.4893617021276595,0,2,0,2,0.6096713068810448
15176.0,232,53,985.09,1,3,4,134,1,0.2274678111587982,1,1,0,2,0.9217561404201867
15177.0,61,26,948.93,3,2,4,324,0,0.4193548387096774,1,2,0,0,0.9807115297373482
15179.0,28,227,5240.62,4,5,5,455,0,7.827586206896552,0,0,0,5,0.8680793030979913
15180.0,3,52,816.9300000000001,5,3,3,533,0,13.0,0,2,0,0,0.8785960911448941
15181.0,1,6,268.17,5,1,2,512,0,3.0,0,2,0,2,0.6491710467976513
15182.0,16,99,2319.902,4,4,5,445,0,5.823529411764706,0,2,0,5,0.9089271952006546
15183.0,183,39,637.03,1,3,3,133,1,0.2119565217391304,1,1,0,2,0.997269069758435
15184.0,23,22,283.19,4,2,2,422,0,0.9166666666666666,0,2,0,2,0.5632150282709114
15186.0,110,33,991.79,2,3,4,234,1,0.2972972972972973,1,2,0,0,0.9175070171151486
15188.0,361,23,310.43,1,2,2,122,1,0.0635359116022099,1,1,0,2,0.9999384946026562
15189.0,17,29,1298.99,4,2,4,424,0,1.6111111111111112,0,2,0,0,0.764712270716584
15190.0,70,40,834.4399999999999,3,3,3,333,0,0.5633802816901409,1,2,0,0,0.869360972274428
15191.0,99,35,588.05,2,3,3,233,1,0.35,1,2,0,2,0.8140065901723272
15192.0,1,55,937.07,5,3,3,533,0,27.5,0,2,0,0,0.9197364245742147
15194.0,4,193,4666.51,5,5,5,555,0,38.6,0,0,0,5,0.9601904745176456
15196.0,68,43,316.25,3,3,2,332,0,0.6231884057971014,1,2,0,0,0.7545835259934106
15197.0,24,30,771.4,4,2,3,423,0,1.2,0,2,0,0,0.8400767816042078
15198.0,43,22,365.81,3,2,2,322,0,0.5,0,2,0,2,0.602134113976583
15199.0,10,38,1853.7,5,3,4,534,0,3.4545454545454546,0,2,0,5,0.8109966955249379
15200.0,130,30,549.05,2,2,3,223,1,0.2290076335877862,1,2,0,2,0.9841992682400476
15201.0,72,34,598.0600000000001,2,3,3,233,0,0.4657534246575342,1,2,0,2,0.5281412549102197
15202.0,56,8,-2570.1800000000003,3,1,1,311,0,0.1403508771929824,0,2,0,1,0.7352528429057655
15203.0,26,201,2572.38,4,5,5,455,0,7.444444444444445,0,2,0,5,0.9921168016998522
15207.0,45,27,653.77,3,2,3,323,0,0.5869565217391305,0,2,0,0,0.705490888888195
15208.0,59,6,100.4,3,1,1,311,0,0.1,0,2,0,2,0.7102673371514537
15209.0,366,13,178.98000000000002,1,1,1,111,1,0.0354223433242506,1,1,0,2,0.9999388155564349
15210.0,14,47,845.01,5,3,3,533,0,3.1333333333333333,0,2,0,0,0.8802122971850934
15211.0,1,23,383.07,5,2,2,522,0,11.5,0,2,0,2,0.6425466384076192
15212.0,12,5,106.48,5,1,1,511,0,0.3846153846153846,0,2,0,2,0.593510290339233
15215.0,29,116,880.47,4,4,3,443,0,3.866666666666666,0,2,0,5,0.6510027012589445
15216.0,254,22,389.49,1,2,2,122,1,0.0862745098039215,1,1,0,2,0.9994669202316706
15217.0,199,28,426.24,1,2,2,122,1,0.14,1,1,0,2,0.9991259542722356
15218.0,25,244,5699.11,4,5,5,455,0,9.384615384615383,0,0,0,5,0.7447301383534274
15219.0,284,17,379.7,1,2,2,122,1,0.0596491228070175,1,1,0,2,0.9995700945869239
15221.0,2,39,1702.0,5,3,4,534,0,13.0,0,2,0,5,0.5777460940895776
15222.0,108,152,2830.66,2,5,5,255,1,1.3944954128440368,1,2,0,1,0.934917835101945
15223.0,245,14,662.2,1,1,3,113,1,0.056910569105691,1,1,0,2,0.9827721592698037
15224.0,148,24,526.78,2,2,3,223,1,0.1610738255033557,1,1,0,2,0.9965100487209507
15227.0,32,62,1269.09,4,4,4,444,0,1.878787878787879,0,2,0,0,0.9166484962381084
15228.0,64,109,2193.56,3,4,5,345,0,1.676923076923077,1,2,0,0,0.8244198991782091
15229.0,222,9,160.5,1,1,1,111,1,0.0403587443946188,1,1,0,2,0.9991954016441978
15231.0,232,17,228.36,1,2,1,121,1,0.0729613733905579,1,1,0,2,0.9994032886258879
15233.0,37,1,59.400000000000006,3,1,1,311,0,0.0263157894736842,0,2,0,2,0.5637033709331281
15235.0,5,44,690.3000000000001,5,3,3,533,0,7.333333333333333,0,2,0,0,0.751744685447834
15240.0,7,162,2629.43,5,5,5,555,0,20.25,0,2,0,5,0.9923736468779691
15241.0,66,74,1293.72,3,4,4,344,0,1.1044776119402986,1,2,0,0,0.9917997088007425
15242.0,58,4,302.04,3,1,2,312,0,0.0677966101694915,0,2,0,2,0.6251339667006016
15243.0,71,39,610.6,2,3,3,233,0,0.5416666666666666,1,2,0,0,0.5500659208683477
15244.0,296,16,218.61,1,2,1,121,1,0.0538720538720538,1,1,0,2,0.9997351155318634
15245.0,38,59,2095.0,3,3,5,335,0,1.5128205128205128,0,2,0,5,0.7386930216460923
15246.0,191,18,266.25,1,2,2,122,1,0.09375,1,1,0,2,0.9992713988681438
15247.0,100,12,611.11,2,1,3,213,1,0.1188118811881188,1,2,0,2,0.603076631837195
15248.0,47,111,1865.03,3,4,4,344,0,2.3125,0,2,0,0,0.7072162028836091
15249.0,66,156,2489.79,3,5,5,355,0,2.328358208955224,1,2,0,5,0.6161651557231194
15250.0,276,3,60.0,1,1,1,111,1,0.0108303249097472,1,1,0,2,0.9992979600861085
15251.0,50,125,9768.49,3,4,5,345,0,2.450980392156863,0,2,0,1,0.9999991994423458
15252.0,53,77,1312.28,3,4,4,344,0,1.4259259259259258,0,2,0,0,0.9709135289960712
15253.0,35,66,1117.99,4,4,4,444,0,1.8333333333333333,0,2,0,0,0.9400214832091633
15254.0,182,50,773.04,1,3,3,133,1,0.273224043715847,1,1,0,2,0.9887467244785323
15255.0,32,146,2779.92,4,5,5,455,0,4.424242424242424,0,2,0,5,0.9865434177119533
15256.0,197,4,71.95,1,1,1,111,1,0.0202020202020202,1,1,0,2,0.9987017977611485
15257.0,50,5,368.75,3,1,2,312,0,0.0980392156862745,0,2,0,2,0.5037016804846015
15259.0,148,57,1182.38,2,3,4,234,1,0.3825503355704698,1,1,0,0,0.6344595213910772
15260.0,8,326,7317.61,5,5,5,555,0,36.22222222222222,0,0,0,1,0.8854335590417973
15261.0,17,73,1253.18,4,4,4,444,0,4.055555555555555,0,2,0,0,0.8744724394443161
15262.0,16,16,239.87,4,2,2,422,0,0.9411764705882352,0,2,0,2,0.6134323767491382
15264.0,115,34,450.46,2,3,2,232,1,0.293103448275862,1,2,0,2,0.9563263430210458
15265.0,240,111,1839.52,1,4,4,144,1,0.4605809128630705,1,1,0,1,0.9999970167119099
15266.0,15,40,722.4,5,3,3,533,0,2.5,0,2,0,0,0.7717659999157811
15268.0,114,27,941.25,2,2,4,224,1,0.2347826086956521,1,2,0,0,0.8670752982647266
15269.0,16,33,816.56,4,3,3,433,0,1.9411764705882355,0,2,0,0,0.8599857638297385
15270.0,24,149,4895.79,4,5,5,455,0,5.96,0,2,0,5,0.9480088913164235
15271.0,1,353,2153.4700000000003,5,5,5,555,0,176.5,0,0,0,5,0.8776947482007331
15272.0,86,244,1363.54,2,5,4,254,0,2.8045977011494254,1,2,0,1,0.9750123765281045
15273.0,235,1,228.96,1,1,1,111,1,0.0042372881355932,1,1,0,2,0.9983589089341682
15276.0,30,142,495.72,4,5,3,453,0,4.580645161290323,0,2,0,5,0.9887198364407352
15277.0,61,14,220.44,3,1,1,311,0,0.2258064516129032,1,2,0,2,0.7407522760888523
15278.0,197,29,496.16,1,2,3,123,1,0.1464646464646464,1,1,0,2,0.9989062143426624
15279.0,1,78,1264.33,5,4,4,544,0,39.0,0,2,0,0,0.8758238883119414
15280.0,124,45,293.1,2,3,2,232,1,0.36,1,2,0,2,0.8714509488065764
15281.0,14,394,6077.67,5,5,5,555,0,26.266666666666666,0,0,0,1,0.8203873986095127
15282.0,206,27,348.59,1,2,2,122,1,0.1304347826086956,1,1,0,2,0.9992170454645681
15283.0,26,10,135.43,4,1,1,411,0,0.3703703703703703,0,2,0,2,0.5854534894766567
15284.0,136,1,24.75,2,1,1,211,1,0.0072992700729927,1,2,0,2,0.9958739035980558
15285.0,43,6,94.92,3,1,1,311,0,0.1363636363636363,0,2,0,2,0.6149501950607189
15287.0,15,16,369.34,5,2,2,522,0,1.0,0,2,0,2,0.5986498802830353
15288.0,1,93,1576.61,5,4,4,544,0,46.5,0,2,0,0,0.6975507350663311
15289.0,57,40,635.61,3,3,3,333,0,0.6896551724137931,0,2,0,0,0.6837925585890523
15290.0,29,89,2551.81,4,4,5,445,0,2.966666666666667,0,2,0,5,0.9671132254650242
15291.0,9,158,8854.73,5,5,5,555,0,15.8,0,0,0,1,0.8474480198948985
15293.0,301,19,247.5,1,2,2,122,1,0.0629139072847682,1,1,0,2,0.9997663827055039
15294.0,36,17,222.3,3,2,1,321,0,0.4594594594594595,0,2,0,2,0.6028682171879768
15295.0,290,53,217.24,1,3,1,131,1,0.1821305841924398,1,1,0,2,0.9534340545754436
15296.0,49,347,6613.62,3,5,5,355,0,6.94,0,0,0,1,0.9832199553035574
15298.0,2,259,4581.93,5,5,5,555,0,86.33333333333333,0,0,0,5,0.9393089715596589
15299.0,8,8,3456.53,5,1,5,515,0,0.8888888888888888,0,2,0,5,0.9733868971069141
15301.0,4,137,2533.09,5,5,5,555,0,27.4,0,2,0,5,0.9821567699080884
15302.0,358,16,291.05,1,2,2,122,1,0.0445682451253481,1,1,0,2,0.9999249379594022
15303.0,201,40,604.76,1,3,3,133,1,0.198019801980198,1,1,0,2,0.9977243788014071
15304.0,4,6,225.15,5,1,1,511,0,1.2,0,2,0,2,0.6487638200467694
15305.0,191,5,93.6,1,1,1,111,1,0.0260416666666666,1,1,0,2,0.9987954161412105
15306.0,136,105,2306.63,2,4,5,245,1,0.7664233576642335,1,2,0,1,0.7077859131474458
15309.0,246,61,715.53,1,3,3,133,1,0.2469635627530364,1,1,0,2,0.9775513042096351
15310.0,114,45,1634.64,2,3,4,234,1,0.391304347826087,1,2,0,0,0.9123270602384214
15311.0,1,2226,54093.73,5,5,5,555,0,1113.0,0,3,-1,4,1.0
15312.0,19,117,1995.39,4,4,4,444,0,5.85,0,2,0,5,0.7721223372783002
15314.0,32,27,472.68,4,2,3,423,0,0.8181818181818182,0,2,0,2,0.4942198594520081
15317.0,313,6,112.05,1,1,1,111,1,0.019108280254777,1,1,0,2,0.9997037923158268
15321.0,53,223,3909.92,3,5,5,355,0,4.12962962962963,0,0,0,5,0.820835272502677
15322.0,112,41,711.18,2,3,3,233,1,0.3628318584070796,1,2,0,2,0.7956347203531625
15323.0,169,37,320.9,2,3,2,232,1,0.2176470588235294,1,1,0,2,0.9974590031556467
15324.0,337,8,140.22000000000003,1,1,1,111,1,0.0236686390532544,1,1,0,2,0.9998422788575969
15325.0,31,177,1434.52,4,5,4,454,0,5.53125,0,2,0,5,0.9915800829085551
15326.0,232,117,1218.11,1,4,4,144,1,0.5021459227467812,1,1,0,1,0.9999951976247667
15328.0,43,8,107.24,3,1,1,311,0,0.1818181818181818,0,2,0,2,0.6181930742421343
15329.0,1,116,1737.48,5,4,4,544,0,58.0,0,2,0,5,0.6356536777814725
15331.0,135,46,755.41,2,3,3,233,1,0.3382352941176471,1,2,0,2,0.9321732040825447
15332.0,2,154,4892.68,5,5,5,555,0,51.333333333333336,0,2,0,5,0.9463028260668326
15336.0,37,15,240.5,3,2,2,322,0,0.3947368421052631,0,2,0,2,0.6248423257431189
15337.0,38,24,344.72,3,2,2,322,0,0.6153846153846154,0,2,0,2,0.571113842469956
15338.0,313,60,283.43,1,3,2,132,1,0.1910828025477707,1,1,0,2,0.9144265436582127
15339.0,57,144,1076.52,3,5,4,354,0,2.4827586206896552,0,2,0,5,0.7675690788550041
15340.0,197,7,105.5,1,1,1,111,1,0.0353535353535353,1,1,0,2,0.9989304591710525
15341.0,85,8,380.5,2,1,2,212,0,0.0930232558139534,1,2,0,2,0.8064588085456965
15346.0,53,21,339.23,3,2,2,322,0,0.3888888888888889,0,2,0,2,0.6600479411502689
15347.0,2,38,1132.3,5,3,4,534,0,12.666666666666666,0,2,0,0,0.9105558206928713
15350.0,9,30,547.6,5,2,3,523,0,3.0,0,2,0,0,0.5174975369274354
15351.0,5,153,1753.04,5,5,4,554,0,25.5,0,2,0,5,0.972792700404651
15352.0,184,37,114.95,1,3,1,131,1,0.2,1,1,0,2,0.9851652873831915
15353.0,3,325,2377.03,5,5,5,555,0,81.25,0,0,0,5,0.941403243087939
15354.0,234,7,-94.8,1,1,1,111,1,0.0297872340425531,1,1,0,2,0.9972925095437766
15356.0,4,236,698.45,5,5,3,553,0,47.2,0,0,0,5,0.9771509962008605
15357.0,318,1,-36.75,1,1,1,111,1,0.0031347962382445,1,1,0,2,0.9994905850643181
15358.0,1,591,8602.55,5,5,5,555,0,295.5,0,0,0,1,0.8320025286971128
15359.0,190,17,162.6,1,2,1,121,1,0.0890052356020942,1,1,0,2,0.9990942063519812
15361.0,162,3,270.15000000000003,2,1,2,212,1,0.0184049079754601,1,1,0,2,0.9980118094895438
15362.0,84,40,613.08,2,3,3,233,0,0.4705882352941176,1,2,0,2,0.5687689426680783
15363.0,8,35,678.11,5,3,3,533,0,3.888888888888889,0,2,0,0,0.6804820458092644
15365.0,39,104,2242.81,3,4,5,345,0,2.6,0,2,0,5,0.7106291009782132
15366.0,45,94,1786.57,3,4,4,344,0,2.0434782608695654,0,2,0,0,0.8087669867905235
15367.0,54,185,3138.04,3,5,5,355,0,3.363636363636364,0,2,0,5,0.9150122827649659
15368.0,30,4,275.8,4,1,2,412,0,0.1290322580645161,0,2,0,2,0.5408906339718053
15369.0,10,103,3305.88,5,4,5,545,0,9.363636363636363,0,2,0,5,0.9921283288844636
15370.0,46,50,1352.96,3,3,4,334,0,1.0638297872340423,0,2,0,0,0.94440803486755
15371.0,298,1,59.400000000000006,1,1,1,111,1,0.0033444816053511,1,1,0,2,0.9994311867210781
15372.0,86,33,3947.02,2,3,5,235,0,0.3793103448275862,1,2,0,1,0.9860120696504172
15373.0,7,69,1005.48,5,4,4,544,0,8.625,0,2,0,0,0.9148060734789883
15374.0,260,7,139.32,1,1,1,111,1,0.0268199233716475,1,1,0,2,0.9993711544200938
15375.0,326,6,60.96,1,1,1,111,1,0.018348623853211,1,1,0,2,0.9997519316557327
15377.0,18,22,1179.95,4,2,4,424,0,1.1578947368421053,0,2,0,0,0.7958892677479131
15378.0,98,12,246.5,2,1,2,212,1,0.1212121212121212,1,2,0,2,0.9463294444342886
15379.0,36,69,1174.55,3,4,4,344,0,1.864864864864865,0,2,0,0,0.9361796492220908
15380.0,1,19,1739.84,5,2,4,524,0,9.5,0,2,0,5,0.8715063634251167
15381.0,59,17,1290.77,3,2,4,324,0,0.2833333333333333,0,2,0,0,0.9337306935048334
15382.0,10,336,7718.64,5,5,5,555,0,30.545454545454547,0,0,0,1,0.9183027970266983
15383.0,318,1,-10.5,1,1,1,111,1,0.0031347962382445,1,1,0,2,0.9995410132405547
15384.0,8,79,1378.73,5,4,4,544,0,8.777777777777779,0,2,0,0,0.8278417726430508
15385.0,28,9,625.2,4,1,3,413,0,0.3103448275862069,0,2,0,0,0.8458228389028994
15387.0,128,20,468.65,2,2,2,222,1,0.1550387596899224,1,2,0,2,0.9878150586815433
15389.0,36,5,2233.8,3,1,5,315,0,0.1351351351351351,0,2,0,5,0.9876079949747942
15390.0,32,77,1216.66,4,4,4,444,0,2.333333333333333,0,2,0,0,0.9068949266402377
15391.0,206,13,282.92,1,1,2,112,1,0.0628019323671497,1,1,0,2,0.9992078549843697
15392.0,10,60,1376.09,5,3,4,534,0,5.454545454545454,0,2,0,0,0.848144689316251
15393.0,203,32,659.48,1,3,3,133,1,0.1568627450980392,1,1,0,2,0.9970307632233668
15394.0,31,144,3067.86,4,5,5,455,0,4.5,0,2,0,5,0.9902847236382571
15396.0,219,2,508.2000000000001,1,1,3,113,1,0.009090909090909,1,1,0,2,0.9789511550628197
15400.0,56,15,586.1,3,2,3,323,0,0.2631578947368421,0,2,0,0,0.6855452770389088
15401.0,88,14,216.95,2,1,1,211,0,0.1573033707865168,1,2,0,2,0.9058067029921942
15402.0,23,91,1189.87,4,4,4,444,0,3.7916666666666665,0,2,0,0,0.813220214881744
15403.0,127,8,170.88,2,1,1,211,1,0.0625,1,2,0,2,0.9938778249819127
15404.0,11,16,257.06,5,2,2,522,0,1.3333333333333333,0,2,0,2,0.6323508884570092
15405.0,212,22,310.74,1,2,2,122,1,0.1032863849765258,1,1,0,2,0.9993272713099225
15406.0,89,69,465.16,2,4,2,242,0,0.7666666666666667,1,2,0,0,0.9858558824981651
15409.0,337,12,117.2,1,1,1,111,1,0.0355029585798816,1,1,0,2,0.9998569387196894
15410.0,204,40,1234.88,1,3,4,134,1,0.1951219512195122,1,1,0,1,0.9762870219871227
15413.0,66,27,-2531.38,3,2,1,321,0,0.4029850746268656,1,2,0,1,0.9119396532526657
15416.0,114,37,580.28,2,3,3,233,1,0.3217391304347826,1,2,0,2,0.9207347943427099
15418.0,61,69,452.32,3,4,2,342,0,1.1129032258064515,1,2,0,0,0.9818644994334025
15420.0,70,56,743.0,3,3,3,333,0,0.7887323943661971,1,2,0,0,0.9062734581581647
15421.0,21,263,2854.98,4,5,5,455,0,11.954545454545457,0,0,0,5,0.9836728327926532
15422.0,15,115,1517.32,5,4,4,544,0,7.1875,0,2,0,5,0.5656665743925129
15423.0,217,15,175.64,1,2,1,121,1,0.0688073394495412,1,1,0,2,0.9992667181242919
15424.0,99,16,214.44,2,2,1,221,1,0.16,1,2,0,2,0.9477386814836065
15425.0,36,144,1944.57,3,5,4,354,0,3.891891891891892,0,2,0,5,0.888239525203689
15426.0,4,243,1163.05,5,5,4,554,0,48.6,0,0,0,5,0.9819462426244754
15428.0,23,38,668.97,4,3,3,433,0,1.5833333333333333,0,2,0,0,0.7281316277728476
15430.0,103,41,903.75,2,3,3,233,1,0.3942307692307692,1,2,0,0,0.7630529907126913
15431.0,138,2,153.24,2,1,1,211,1,0.014388489208633,1,2,0,2,0.9966559874057656
15432.0,163,8,130.07,2,1,1,211,1,0.048780487804878,1,1,0,2,0.9988853559088318
15434.0,10,80,1519.63,5,4,4,544,0,7.272727272727272,0,2,0,0,0.7652756608047769
15437.0,276,12,193.29,1,1,1,111,1,0.0433212996389891,1,1,0,2,0.9995971766516772
15439.0,40,57,1269.05,3,3,4,334,0,1.3902439024390243,0,2,0,0,0.9418167723961212
15441.0,32,57,1254.21,4,3,4,434,0,1.7272727272727273,0,2,0,0,0.9187650249060132
15443.0,110,266,1903.98,2,5,4,254,1,2.3963963963963963,1,0,0,1,0.9999615004755954
